pm25,pm10,no2,station,covid,tun_del_parking,tun_lou_in_bas_midi_et_cambre,tun_montg_cambre,tun_ste_out_centre_et_bas_cambre,tun_vp_a12,time,station_subset,split_time,station_int
3,7.6,3.25,STA-BETR731,10,17.00000000,1143.00000,273.00000000, 553.00000, 481.000000,2020-03-01T00:00:00Z,STA-BETR731_1,1,32
6.95833333333333,13.5791666666667,9.04166666666667,STA-BETR731,12,20.58333333,1237.29167,430.75000000, 535.29167, 601.666667,2020-03-02T00:00:00Z,STA-BETR731_1,2,32
7.14583333333333,12.6625,22.2291666666667,STA-BETR731,21,28.04166667,1422.08333,745.75000000, 851.25000, 869.375000,2020-03-03T00:00:00Z,STA-BETR731_1,3,32
7.625,14.1625,20.7708333333333,STA-BETR731,29,32.33333333,1434.16667,766.00000000, 921.95833, 857.916667,2020-03-04T00:00:00Z,STA-BETR731_1,4,32
10.9166666666667,18.7458333333333,23.7291666666667,STA-BETR731,59,30.95833333,1533.00000,762.66666667, 926.87500, 918.083333,2020-03-05T00:00:00Z,STA-BETR731_1,5,32
10.0625,14.4125,27.0625,STA-BETR731,78,29.62500000,1324.58333,810.70833333, 889.58333, 912.666667,2020-03-06T00:00:00Z,STA-BETR731_1,6,32
13.1875,19.4125,10.0625,STA-BETR731,16,33.04166667,1598.50000,798.00000000, 952.25000, 886.583333,2020-03-07T00:00:00Z,STA-BETR731_1,7,32
12.8541666666667,19.6833333333333,19.5833333333333,STA-BETR731,38,28.33333333,1569.66667,584.29166667, 778.91667, 764.416667,2020-03-08T00:00:00Z,STA-BETR731_1,8,32
8.6875,15.1,13.0416666666667,STA-BETR731,37,19.12500000,1269.87500,436.70833333, 571.45833, 667.625000,2020-03-09T00:00:00Z,STA-BETR731_1,9,32
7.79166666666667,15.85,14,STA-BETR731,57,26.16666667,1472.33333,731.62500000, 858.62500, 802.416667,2020-03-10T00:00:00Z,STA-BETR731_1,10,32
3.33333333333333,7.26666666666667,9.45833333333333,STA-BETR731,107,27.25000000,1511.41667,731.62500000, 902.91667, 858.375000,2020-03-11T00:00:00Z,STA-BETR731_1,11,32
2.6875,6.225,9.04166666666667,STA-BETR731,141,26.20833333,1552.00000,735.62500000, 886.04167, 864.250000,2020-03-12T00:00:00Z,STA-BETR731_1,12,32
6.47916666666667,14.7875,6.64583333333333,STA-BETR731,167,28.83333333,1527.04167,725.41666667, 904.83333, 856.250000,2020-03-13T00:00:00Z,STA-BETR731_1,13,32
8.66666666666667,17.4958333333333,12.0416666666667,STA-BETR731,76,25.91666667,1614.29167,676.16666667, 861.70833, 851.041667,2020-03-14T00:00:00Z,STA-BETR731_1,14,32
8.625,15.2875,15.4583333333333,STA-BETR731,123,12.29166667,1085.25000,349.83333333, 401.20833, 576.625000,2020-03-15T00:00:00Z,STA-BETR731_1,15,32
9.97916666666667,15.7041666666667,16.25,STA-BETR731,200, 9.95833333, 754.87500,249.20833333, 271.95833, 420.458333,2020-03-16T00:00:00Z,STA-BETR731_1,16,32
13.5,20.7875,25.0625,STA-BETR731,256,20.12500000,1259.08333,499.25000000, 596.87500, 671.125000,2020-03-17T00:00:00Z,STA-BETR731_1,17,32
13.25,21.6833333333333,24.6458333333333,STA-BETR731,285,18.16666667,1253.79167,467.58333333, 559.04167, 690.250000,2020-03-18T00:00:00Z,STA-BETR731_1,18,32
10.3958333333333,19.2666666666667,18.6458333333333,STA-BETR731,381,16.08333333, 991.41667,362.00000000, 428.75000, 577.625000,2020-03-19T00:00:00Z,STA-BETR731_1,19,32
23.3541666666667,31.5166666666667,20.6666666666667,STA-BETR731,393,14.58333333, 771.04167,251.87500000, 310.83333, 439.125000,2020-03-20T00:00:00Z,STA-BETR731_1,20,32
10.9375,19.2875,18.1875,STA-BETR731,248,13.00000000, 780.16667,255.75000000, 316.12500, 426.791667,2020-03-21T00:00:00Z,STA-BETR731_1,21,32
10.8958333333333,17.85,14.25,STA-BETR731,233, 6.20833333, 491.25000,146.04166667, 167.45833, 291.666667,2020-03-22T00:00:00Z,STA-BETR731_1,22,32
8.05208333333333,16.8640833333333,7.52083333333333,STA-BETR731,806, 5.08333333, 339.75000, 92.66666667, 115.95833, 194.625000,2020-03-23T00:00:00Z,STA-BETR731_1,23,32
11.2083333333333,21.85,14.25,STA-BETR731,686,12.54166667, 694.08333,229.00000000, 271.75000, 412.541667,2020-03-24T00:00:00Z,STA-BETR731_1,24,32
15.3958333333333,27.2458333333333,20.9583333333333,STA-BETR731,717,12.75000000, 670.25000,217.79166667, 260.66667, 401.000000,2020-03-25T00:00:00Z,STA-BETR731_1,25,32
19.375,33.5583333333333,24.375,STA-BETR731,821,13.37500000, 657.16667,215.29166667, 256.75000, 386.541667,2020-03-26T00:00:00Z,STA-BETR731_1,26,32
26.7916666666667,44.3708333333333,23.4791666666667,STA-BETR731,938,11.41666667, 667.16667,220.54166667, 256.29167, 373.416667,2020-03-27T00:00:00Z,STA-BETR731_1,27,32
41.8541666666667,62.0375,25.1875,STA-BETR731,478,11.70833333, 703.62500,231.29166667, 275.45833, 410.041667,2020-03-28T00:00:00Z,STA-BETR731_1,28,32
28.7291666666667,45.1,10.5416666666667,STA-BETR731,364, 6.37500000, 421.87500,130.25000000, 139.20833, 249.791667,2020-03-29T00:00:00Z,STA-BETR731_1,29,32
6.39583333333333,20.6833333333333,4.3125,STA-BETR731,1033, 6.43750000, 279.58333, 83.47916667,  93.93750, 164.312500,2020-03-30T00:00:00Z,STA-BETR731_1,30,32
5.6875,14.7666666666667,16.7708333333333,STA-BETR731,879,14.45833333, 668.58333,216.79166667, 253.08333, 383.166667,2020-03-31T00:00:00Z,STA-BETR731_2,1,32
8.72916666666667,18.6,21.0833333333333,STA-BETR731,840,13.62500000, 683.25000,212.66666667, 264.29167, 381.833333,2020-04-01T00:00:00Z,STA-BETR731_2,2,32
11.7083333333333,24.35,25.9583333333333,STA-BETR731,799,12.87500000, 673.33333,212.00000000, 258.41667, 387.458333,2020-04-02T00:00:00Z,STA-BETR731_2,3,32
16.7291666666667,26.4958333333333,21.4166666666667,STA-BETR731,951,13.66666667, 678.58333,215.41666667, 256.41667, 388.541667,2020-04-03T00:00:00Z,STA-BETR731_2,4,32
9.69791666666667,24.1737,15.1458333333333,STA-BETR731,543,14.08333333, 703.08333,226.58333333, 273.29167, 422.333333,2020-04-04T00:00:00Z,STA-BETR731_2,5,32
15.625,25.35,17.2708333333333,STA-BETR731,321, 6.91666667, 428.41667,135.66666667, 137.70833, 276.208333,2020-04-05T00:00:00Z,STA-BETR731_2,6,32
17.1875,27.975,14.3125,STA-BETR731,1137, 6.33333333, 299.41667, 84.62500000,  96.66667, 190.875000,2020-04-06T00:00:00Z,STA-BETR731_2,7,32
15.3958333333333,30.4958333333333,17.0625,STA-BETR731,830,13.16666667, 690.20833,218.79166667, 258.45833, 393.666667,2020-04-07T00:00:00Z,STA-BETR731_2,8,32
17.625,33.5263458333333,20.1041666666667,STA-BETR731,917,14.00000000, 701.25000,222.37500000, 266.45833, 417.541667,2020-04-08T00:00:00Z,STA-BETR731_2,9,32
43.4583333333333,66.5583333333333,33.5625,STA-BETR731,1379,13.16666667, 698.75000,230.12500000, 267.58333, 415.375000,2020-04-09T00:00:00Z,STA-BETR731_2,10,32
33.1666666666667,51.8916666666667,29.8125,STA-BETR731,1559,12.83333333, 699.41667,232.66666667, 271.66667, 419.083333,2020-04-10T00:00:00Z,STA-BETR731_2,11,32
20.1041666666667,40.1208333333333,23.5208333333333,STA-BETR731,669,14.12500000, 724.66667,240.37500000, 277.12500, 437.500000,2020-04-11T00:00:00Z,STA-BETR731_2,12,32
22.7708333333333,39.6,24.3333333333333,STA-BETR731,292, 7.16666667, 468.04167,138.58333333, 158.50000, 306.375000,2020-04-12T00:00:00Z,STA-BETR731_2,13,32
29.6666666666667,43.85,17.6458333333333,STA-BETR731,308, 6.04166667, 308.50000, 86.91666667, 102.58333, 200.875000,2020-04-13T00:00:00Z,STA-BETR731_2,14,32
15.1458333333333,32.9541666666667,8.64583333333333,STA-BETR731,704, 6.16666667, 352.12500, 97.20833333, 118.45833, 229.125000,2020-04-14T00:00:00Z,STA-BETR731_2,15,32
11.0625,23.5791666666667,17.8958333333333,STA-BETR731,651,13.08333333, 741.54167,236.66666667, 279.91667, 429.541667,2020-04-15T00:00:00Z,STA-BETR731_2,16,32
27.3125,46.8291666666667,28.6875,STA-BETR731,888,14.25000000, 729.75000,238.29166667, 275.70833, 442.625000,2020-04-16T00:00:00Z,STA-BETR731_2,17,32
31.4166666666667,58.8291666666667,30.2083333333333,STA-BETR731,682,13.45833333, 739.08333,238.08333333, 280.83333, 442.666667,2020-04-17T00:00:00Z,STA-BETR731_2,18,32
20.875,45.0583333333333,25.2916666666667,STA-BETR731,241,11.58333333, 779.29167,251.12500000, 298.45833, 455.375000,2020-04-18T00:00:00Z,STA-BETR731_2,19,32
18.7083333333333,29.6208333333333,23.6875,STA-BETR731,161, 6.08333333, 501.20833,146.95833333, 166.87500, 324.958333,2020-04-19T00:00:00Z,STA-BETR731_2,20,32
23.2291666666667,35.9958333333333,15.5833333333333,STA-BETR731,602, 4.50000000, 339.50000, 91.79166667, 112.37500, 223.541667,2020-04-20T00:00:00Z,STA-BETR731_2,21,32
12.7083333333333,44.4958333333333,14.5833333333333,STA-BETR731,597,13.95833333, 772.66667,253.70833333, 284.91667, 467.000000,2020-04-21T00:00:00Z,STA-BETR731_2,22,32
17.9791666666667,52.2041666666667,16.4375,STA-BETR731,419,14.04166667, 804.83333,252.29166667, 298.25000, 478.625000,2020-04-22T00:00:00Z,STA-BETR731_2,23,32
20.4166666666667,52.0791666666667,20.3125,STA-BETR731,438,15.00000000, 820.70833,263.87500000, 306.54167, 495.500000,2020-04-23T00:00:00Z,STA-BETR731_2,24,32
26.3125,52.35,22.3958333333333,STA-BETR731,404,14.87500000, 856.37500,269.08333333, 318.08333, 514.666667,2020-04-24T00:00:00Z,STA-BETR731_2,25,32
27.9375,40.975,17.1666666666667,STA-BETR731,136,13.66666667, 850.70833,275.54166667, 327.79167, 514.291667,2020-04-25T00:00:00Z,STA-BETR731_2,26,32
18.1041666666667,30.1833333333333,11.875,STA-BETR731,111, 6.45833333, 574.50000,173.91666667, 189.79167, 369.958333,2020-04-26T00:00:00Z,STA-BETR731_2,27,32
21.9791666666667,37.0166666666667,21.3541666666667,STA-BETR731,450, 5.62500000, 397.66667,113.41666667, 131.83333, 258.333333,2020-04-27T00:00:00Z,STA-BETR731_2,28,32
25.9583333333333,44.3916666666667,24.0208333333333,STA-BETR731,363,14.62500000, 813.75000,289.58333333, 296.08333, 508.291667,2020-04-28T00:00:00Z,STA-BETR731_2,29,32
30.5833333333333,37.85,15.75,STA-BETR731,316,14.33333333, 815.54167,296.75000000, 300.37500, 542.625000,2020-04-29T00:00:00Z,STA-BETR731_2,30,32
10.2291666666667,17.8083333333333,11.5625,STA-BETR731,361,14.91666667, 877.45833,302.45833333, 318.75000, 552.833333,2020-04-30T00:00:00Z,STA-BETR731_3,1,32
5.16666666666667,13.6,8.64583333333333,STA-BETR731,160,15.08333333, 941.91667,325.04166667, 344.70833, 592.625000,2020-05-01T00:00:00Z,STA-BETR731_3,2,32
5.4375,11.7041666666667,5.27083333333333,STA-BETR731,172, 6.33333333, 536.83333,153.58333333, 178.00000, 357.166667,2020-05-02T00:00:00Z,STA-BETR731_3,3,32
8.85416666666667,14.725,8.10416666666667,STA-BETR731,83, 7.16666667, 615.62500,198.04166667, 200.62500, 413.958333,2020-05-03T00:00:00Z,STA-BETR731_3,4,32
10.7083333333333,16.85,14.7291666666667,STA-BETR731,454, 6.16666667, 441.08333,125.54166667, 139.16667, 299.541667,2020-05-04T00:00:00Z,STA-BETR731_3,5,32
17.8125,27.7458333333333,21.8125,STA-BETR731,344,15.25000000, 978.20833,351.20833333, 361.29167, 614.208333,2020-05-05T00:00:00Z,STA-BETR731_3,6,32
7.79166666666667,19.8708333333333,20.4791666666667,STA-BETR731,345,15.91666667, 989.25000,354.33333333, 376.16667, 626.958333,2020-05-06T00:00:00Z,STA-BETR731_3,7,32
12.125,25.9125,23,STA-BETR731,256,15.70833333,1000.91667,366.00000000, 369.50000, 628.291667,2020-05-07T00:00:00Z,STA-BETR731_3,8,32
23.75,39.6625,25.1041666666667,STA-BETR731,249,15.91666667,1013.16667,352.79166667, 381.12500, 635.208333,2020-05-08T00:00:00Z,STA-BETR731_3,9,32
41.2916666666667,59.8083333333333,35.75,STA-BETR731,116,13.54166667,1048.83333,368.45833333, 397.66667, 653.375000,2020-05-09T00:00:00Z,STA-BETR731_3,10,32
30.5833333333333,46.5791666666667,34.7708333333333,STA-BETR731,57, 7.87500000, 780.79167,257.25000000, 263.58333, 499.625000,2020-05-10T00:00:00Z,STA-BETR731_3,11,32
25.4375,44.5583333333333,17.25,STA-BETR731,323, 7.70833333, 639.12500,235.95833333, 220.33333, 460.625000,2020-05-11T00:00:00Z,STA-BETR731_3,12,32
8.1875,37.3916666666667,4.875,STA-BETR731,247,16.66666667,1074.37500,429.00000000, 430.00000, 725.291667,2020-05-12T00:00:00Z,STA-BETR731_3,13,32
6.60416666666667,16.4125,14.4583333333333,STA-BETR731,187,17.33333333,1129.12500,439.12500000, 444.66667, 751.916667,2020-05-13T00:00:00Z,STA-BETR731_3,14,32
6.97916666666667,20.6416666666667,13.4583333333333,STA-BETR731,170,17.70833333,1146.41667,444.79166667, 460.12500, 741.041667,2020-05-14T00:00:00Z,STA-BETR731_3,15,32
5.85416666666667,17.975,12.875,STA-BETR731,209,17.45833333,1168.79167,440.95833333, 474.58333, 746.875000,2020-05-15T00:00:00Z,STA-BETR731_3,16,32
6.25,17.4958333333333,18.3958333333333,STA-BETR731,93,15.87500000,1213.87500,473.00000000, 479.95833, 773.708333,2020-05-16T00:00:00Z,STA-BETR731_3,17,32
9.58333333333333,20.6208333333333,14.25,STA-BETR731,57,10.00000000, 966.83333,344.12500000, 352.20833, 633.958333,2020-05-17T00:00:00Z,STA-BETR731_3,18,32
11.5833333333333,21.2458333333333,10.4583333333333,STA-BETR731,215, 8.00000000, 708.41667,252.83333333, 243.75000, 505.583333,2020-05-18T00:00:00Z,STA-BETR731_3,19,32
8.97916666666667,21.6208333333333,12.1458333333333,STA-BETR731,183,18.25000000,1193.20833,471.29166667, 476.87500, 773.000000,2020-05-19T00:00:00Z,STA-BETR731_3,20,32
11.125,22.9958333333333,13.8125,STA-BETR731,220,18.79166667,1246.08333,490.00000000, 518.75000, 788.291667,2020-05-20T00:00:00Z,STA-BETR731_3,21,32
14.3125,28.35,19.7291666666667,STA-BETR731,41,16.33333333,1273.45833,514.79166667, 540.79167, 845.416667,2020-05-21T00:00:00Z,STA-BETR731_3,22,32
18.375,31.2666666666667,17.9791666666667,STA-BETR731,166, 8.66666667, 839.33333,287.50000000, 291.08333, 618.416667,2020-05-22T00:00:00Z,STA-BETR731_3,23,32
9.0625,25.2666666666667,10.4583333333333,STA-BETR731,78,12.20833333,1169.16667,449.91666667, 473.00000, 728.750000,2020-05-23T00:00:00Z,STA-BETR731_3,24,32
11.9375,37.8083333333333,4.27083333333333,STA-BETR731,44, 9.29166667,1025.54167,359.37500000, 390.54167, 457.166667,2020-05-24T00:00:00Z,STA-BETR731_3,25,32
11.25,22.0791666666667,5.75,STA-BETR731,184, 9.70833333, 831.70833,280.50000000, 259.83333, 582.916667,2020-05-25T00:00:00Z,STA-BETR731_3,26,32
11.0625,23.1208333333333,16.0208333333333,STA-BETR731,137,17.41666667,1243.50000,498.25000000, 507.54167, 823.291667,2020-05-26T00:00:00Z,STA-BETR731_3,27,32
11.5208333333333,25.1208333333333,21.1875,STA-BETR731,101,16.66666667,1257.41667,508.91666667, 541.25000, 861.958333,2020-05-27T00:00:00Z,STA-BETR731_3,28,32
9.14583333333333,22.0375,16.2291666666667,STA-BETR731,107,18.08333333,1297.04167,525.04166667, 552.25000, 862.958333,2020-05-28T00:00:00Z,STA-BETR731_3,29,32
9.29166666666667,27.4541666666667,18.8020833333333,STA-BETR731,88,18.66666667,1302.54167,522.62500000, 553.87500, 864.666667,2020-05-29T00:00:00Z,STA-BETR731_3,30,32
12.9375,40.6208333333333,23.25,STA-BETR731,39,18.25000000,1362.54167,567.29166667, 575.08333, 914.416667,2020-05-30T00:00:00Z,STA-BETR731_4,1,32
9.33333333333333,23.5375,14.9375,STA-BETR731,23,11.75000000,1155.75000,423.08333333, 430.75000, 757.791667,2020-05-31T00:00:00Z,STA-BETR731_4,2,32
5.22916666666667,19.3916666666667,12.1875,STA-BETR731,37, 8.37500000, 874.00000,311.79166667, 295.70833, 620.000000,2020-06-01T00:00:00Z,STA-BETR731_4,3,32
7.20833333333333,22.6833333333333,16.3125,STA-BETR731,95, 9.54166667, 878.33333,324.45833333, 304.33333, 632.750000,2020-06-02T00:00:00Z,STA-BETR731_4,4,32
14.875,32.3708333333333,19.2083333333333,STA-BETR731,94,19.79166667,1346.79167,561.29166667, 575.16667, 892.291667,2020-06-03T00:00:00Z,STA-BETR731_4,5,32
20.25,32.4333333333333,10.3958333333333,STA-BETR731,107,18.83333333,1343.87500,546.45833333, 588.29167, 880.000000,2020-06-04T00:00:00Z,STA-BETR731_4,6,32
6,14.9958333333333,5.97916666666667,STA-BETR731,78,19.87500000,1350.83333,558.87500000, 611.20833, 837.791667,2020-06-05T00:00:00Z,STA-BETR731_4,7,32
5.14583333333333,11.2458333333333,9.9375,STA-BETR731,47,18.41666667,1401.08333,580.04166667, 610.37500, 869.458333,2020-06-06T00:00:00Z,STA-BETR731_4,8,32
5.72916666666667,16.1416666666667,6.33333333333333,STA-BETR731,32,11.83333333,1219.16667,453.00000000, 476.75000, 764.791667,2020-06-07T00:00:00Z,STA-BETR731_4,9,32
5.10416666666667,10.4541666666667,6.8125,STA-BETR731,89,10.66666667, 938.20833,323.70833333, 291.45833, 617.125000,2020-06-08T00:00:00Z,STA-BETR731_4,10,32
6.47916666666667,12.8083333333333,8.25,STA-BETR731,76,18.83333333,1159.58333,570.62500000, 580.25000, 840.750000,2020-06-09T00:00:00Z,STA-BETR731_4,11,32
8.26041666666667,16.8335,12.4166666666667,STA-BETR731,57,19.41666667,1289.75000,574.16666667, 640.79167, 871.125000,2020-06-10T00:00:00Z,STA-BETR731_4,12,32
18.6041666666667,29.5583333333333,26.9375,STA-BETR731,51,19.79166667,1419.37500,580.62500000, 652.33333, 872.375000,2020-06-11T00:00:00Z,STA-BETR731_4,13,32
27.2291666666667,38.6625,27.3125,STA-BETR731,40,20.79166667,1349.91667,619.62500000, 666.75000, 900.833333,2020-06-12T00:00:00Z,STA-BETR731_4,14,32
14.6875,24.0375,15.1041666666667,STA-BETR731,22,20.66666667,1517.37500,633.37500000, 698.95833, 925.625000,2020-06-13T00:00:00Z,STA-BETR731_4,15,32
8.79166666666667,15.7458333333333,11.375,STA-BETR731,16,13.54166667,1325.66667,480.50000000, 558.08333, 843.583333,2020-06-14T00:00:00Z,STA-BETR731_4,16,32
7.72916666666667,15.225,11.5416666666667,STA-BETR731,95,12.79166667,1036.41667,371.83333333, 391.04167, 671.250000,2020-06-15T00:00:00Z,STA-BETR731_4,17,32
10.3333333333333,21.4333333333333,18.9791666666667,STA-BETR731,63,20.50000000,1418.00000,604.08333333, 648.91667, 851.333333,2020-06-16T00:00:00Z,STA-BETR731_4,18,32
12.2916666666667,24.5791666666667,17.75,STA-BETR731,94,22.25000000,1450.25000,622.91666667, 697.08333, 930.500000,2020-06-17T00:00:00Z,STA-BETR731_4,19,32
16.6666666666667,24.8083333333333,20.4791666666667,STA-BETR731,52,24.20833333,1356.00000,595.25000000, 686.33333, 886.875000,2020-06-18T00:00:00Z,STA-BETR731_4,20,32
7.60416666666667,13.1,11.125,STA-BETR731,76,23.00000000,1486.91667,635.12500000, 750.75000, 939.416667,2020-06-19T00:00:00Z,STA-BETR731_4,21,32
7.25,14.5166666666667,10.4791666666667,STA-BETR731,22,24.00000000,1552.50000,655.83333333, 736.83333, 954.000000,2020-06-20T00:00:00Z,STA-BETR731_4,22,32
8.125,14.7875,11.7708333333333,STA-BETR731,14,16.25000000,1362.58333,504.04166667, 571.70833, 866.083333,2020-06-21T00:00:00Z,STA-BETR731_4,23,32
6.97916666666667,14.225,8.16666666666667,STA-BETR731,65,14.70833333,1090.29167,379.16666667, 402.12500, 684.875000,2020-06-22T00:00:00Z,STA-BETR731_4,24,32
10.9375,22.6,11.75,STA-BETR731,58,23.50000000,1386.04167,627.08333333, 666.79167, 938.541667,2020-06-23T00:00:00Z,STA-BETR731_4,25,32
13.3333333333333,31.1625,27.8125,STA-BETR731,64,24.08333333,1501.45833,663.25000000, 719.87500, 974.000000,2020-06-24T00:00:00Z,STA-BETR731_4,26,32
15.0625,32.2458333333333,17.2708333333333,STA-BETR731,46,24.12500000,1536.95833,664.00000000, 708.83333, 930.583333,2020-06-25T00:00:00Z,STA-BETR731_4,27,32
11,27.1416666666667,12.7083333333333,STA-BETR731,59,25.45833333,1529.16667,683.25000000, 738.87500, 890.500000,2020-06-26T00:00:00Z,STA-BETR731_4,28,32
18.1875,30.975,15.5208333333333,STA-BETR731,21,25.50000000,1553.50000,668.75000000, 729.79167, 843.875000,2020-06-27T00:00:00Z,STA-BETR731_4,29,32
9.80208333333333,17.76825,7.47916666666667,STA-BETR731,17,16.37500000,1432.08333,503.91666667, 576.08333, 875.000000,2020-06-28T00:00:00Z,STA-BETR731_4,30,32
5.125,15.1208333333333,2.60416666666667,STA-BETR731,77,13.29166667,1123.54167,379.95833333, 406.70833, 761.666667,2020-06-29T00:00:00Z,STA-BETR731_5,1,32
6.4375,22.3916666666667,5.33333333333333,STA-BETR731,46,21.87500000,1403.25000,631.50000000, 667.66667, 862.708333,2020-06-30T00:00:00Z,STA-BETR731_5,2,32
4.64583333333333,11.5166666666667,9.14583333333333,STA-BETR731,86,22.62500000,1450.50000,665.58333333, 724.83333, 841.083333,2020-07-01T00:00:00Z,STA-BETR731_5,3,32
3.04166666666667,8.14554166666667,6.25,STA-BETR731,56,22.87500000,1434.70833,671.29166667, 668.37500, 868.583333,2020-07-02T00:00:00Z,STA-BETR731_5,4,32
5.29166666666667,12.1208333333333,7.60416666666667,STA-BETR731,59,23.83333333,1364.20833,682.45833333, 674.45833, 893.458333,2020-07-03T00:00:00Z,STA-BETR731_5,5,32
7.47916666666667,16.6,7.8125,STA-BETR731,31,24.66666667,1378.37500,679.12500000, 662.08333, 881.333333,2020-07-04T00:00:00Z,STA-BETR731_5,6,32
3.6875,8.99583333333333,5.72916666666667,STA-BETR731,20,15.08333333,1327.04167,498.00000000, 525.04167, 892.583333,2020-07-05T00:00:00Z,STA-BETR731_5,7,32
4.52083333333333,13.3708333333333,2.4375,STA-BETR731,68,11.29166667,1054.16667,374.45833333, 379.75000, 740.666667,2020-07-06T00:00:00Z,STA-BETR731_5,8,32
6.75,16.6625,6.72916666666667,STA-BETR731,61, 0.08333333,1356.75000,252.62500000, 605.25000, 904.541667,2020-07-07T00:00:00Z,STA-BETR731_5,9,32
6.83333333333333,17.2875,9.875,STA-BETR731,107, 0.00000000,1385.91667,252.75000000, 641.41667, 853.666667,2020-07-08T00:00:00Z,STA-BETR731_5,10,32
6.10416666666667,11.6833333333333,11.8958333333333,STA-BETR731,71, 0.00000000,1386.33333,259.75000000, 650.58333, 826.166667,2020-07-09T00:00:00Z,STA-BETR731_5,11,32
3.97916666666667,10.1,5.27083333333333,STA-BETR731,78, 0.00000000,1413.58333,280.54166667, 674.37500, 901.083333,2020-07-10T00:00:00Z,STA-BETR731_5,12,32
4.1875,9.6,7.35416666666667,STA-BETR731,37, 0.00000000,1480.16667,327.83333333, 662.12500, 915.875000,2020-07-11T00:00:00Z,STA-BETR731_5,13,32
6.95833333333333,13.2458333333333,10.2708333333333,STA-BETR731,32, 0.00000000,1275.79167,462.16666667, 507.66667, 877.625000,2020-07-12T00:00:00Z,STA-BETR731_5,14,32
5.27083333333333,11.8291666666667,11.625,STA-BETR731,163, 0.00000000,1031.16667,375.37500000, 356.95833, 745.916667,2020-07-13T00:00:00Z,STA-BETR731_5,15,32
6.10416666666667,16.4541666666667,13.8541666666667,STA-BETR731,112, 0.00000000,1279.33333,165.75000000, 569.87500, 874.291667,2020-07-14T00:00:00Z,STA-BETR731_5,16,32
8.70833333333333,15.4125,14.2916666666667,STA-BETR731,168, 0.00000000,1337.20833,126.12500000, 631.95833, 826.291667,2020-07-15T00:00:00Z,STA-BETR731_5,17,32
10.7291666666667,18.3708333333333,14.0625,STA-BETR731,146, 0.00000000,1365.66667,142.95833333, 629.45833, 881.291667,2020-07-16T00:00:00Z,STA-BETR731_5,18,32
7.8125,12.7875,7.9375,STA-BETR731,198, 0.00000000,1375.37500,161.00000000, 625.00000, 857.000000,2020-07-17T00:00:00Z,STA-BETR731_5,19,32
13.375,24.2666666666667,18.0625,STA-BETR731,87, 0.00000000,1404.50000,529.37500000, 608.66667, 913.666667,2020-07-18T00:00:00Z,STA-BETR731_5,20,32
13.2083333333333,22.9333333333333,15.625,STA-BETR731,52, 0.00000000,1177.54167,508.20833333, 451.66667, 814.791667,2020-07-19T00:00:00Z,STA-BETR731_5,21,32
9.3125,16.7458333333333,7.5,STA-BETR731,331, 0.00000000, 922.54167,375.45833333, 316.25000, 653.125000,2020-07-20T00:00:00Z,STA-BETR731_5,22,32
5.54166666666667,14.3083333333333,7.35416666666667,STA-BETR731,114, 0.00000000,1124.16667,139.91666667, 450.95833, 795.833333,2020-07-21T00:00:00Z,STA-BETR731_5,23,32
4.20833333333333,12.0375,8,STA-BETR731,408, 0.00000000, 884.20833,333.33333333, 313.08333, 616.666667,2020-07-22T00:00:00Z,STA-BETR731_5,24,32
4.75,15.5583333333333,15.0833333333333,STA-BETR731,321, 0.00000000,1302.87500,134.79166667, 559.12500, 849.958333,2020-07-23T00:00:00Z,STA-BETR731_5,25,32
7.5625,22.0375,14.1458333333333,STA-BETR731,362, 0.00000000,1302.33333,135.95833333, 572.33333, 815.916667,2020-07-24T00:00:00Z,STA-BETR731_5,26,32
8.08333333333333,15.7458333333333,8.08333333333333,STA-BETR731,149, 0.00000000,1297.00000,135.83333333, 557.08333, 820.208333,2020-07-25T00:00:00Z,STA-BETR731_5,27,32
4.29166666666667,9.85,6.70833333333333,STA-BETR731,151, 0.00000000,1111.29167,398.45833333, 426.37500, 709.125000,2020-07-26T00:00:00Z,STA-BETR731_5,28,32
5.5,12.3291666666667,4.75,STA-BETR731,449, 0.00000000, 933.08333,315.50000000, 316.91667, 616.458333,2020-07-27T00:00:00Z,STA-BETR731_5,29,32
4.85416666666667,14.1,12,STA-BETR731,374, 0.00000000,1216.62500,126.20833333, 517.00000, 749.958333,2020-07-28T00:00:00Z,STA-BETR731_5,30,32
5.54166666666667,14.4125,6.34916666666667,STA-BETR731,388, 0.00000000,1241.29167,130.70833333, 555.08333, 770.791667,2020-07-29T00:00:00Z,STA-BETR731_6,1,32
7.33333333333333,18.7688208333333,8.92166666666667,STA-BETR731,381, 0.00000000,1256.75000,128.70833333, 540.70833, 796.541667,2020-07-30T00:00:00Z,STA-BETR731_6,2,32
12.6666666666667,30.1208333333333,18.6875,STA-BETR731,408, 0.00000000,1273.95833,133.75000000, 541.08333, 788.125000,2020-07-31T00:00:00Z,STA-BETR731_6,3,32
19.2708333333333,40.8291666666667,16.4375,STA-BETR731,191, 0.00000000,1229.41667,159.50000000, 493.08333, 877.958333,2020-08-01T00:00:00Z,STA-BETR731_6,4,32
8.54166666666667,17.3291666666667,7.04166666666667,STA-BETR731,83, 0.00000000,1133.29167,381.33333333, 404.08333, 686.416667,2020-08-02T00:00:00Z,STA-BETR731_6,5,32
